run_id,source_branch,snapshot_commit,source_file_sha256,experiment_family,experiment_stage,scenario,method,variant,label,seed,task_count,on_time_count,on_time_rate,distance_km,valid,compliant,is_new_experiment,experiment_role,source_file
d7366540c99ce48d,codex/stronger-uav-neighborhoods,7c380366f013,75b2d393cbca0de0ae06efbe6cb8aa2726c2101889246f540cf1d510b86f090d,neighborhood_ablation,formal_240s,equal_wall_clock_240s,A6 +route_pool,A6,A6 +route_pool,2026080500,200,125,0.625,688.5522444354616,True,True,False,existing,algorithm/results/neighborhood_ablation/ablation_runs.csv
e2e0fb1a2d154985,codex/alns-core-comparison,eb8e2d2fff15,d2e576702e5bb43436c8c1c4ae7e6dbfbcb085d3dd16296a2e8c396dfbac518f,core_comparison,formal_240s,equal_wall_clock_240s,C2-Lex-HALNS,C2-Lex-HALNS,C2-Lex-HALNS,2026080501,200,127,0.635,656.3098199079888,True,True,False,existing,algorithm/results/alns_core_comparison/comparison_runs.csv
e3ebfa3cd1981125,codex/alns-core-comparison,eb8e2d2fff15,d2e576702e5bb43436c8c1c4ae7e6dbfbcb085d3dd16296a2e8c396dfbac518f,core_comparison,formal_240s,equal_wall_clock_240s,C2-Lex-ALNS-Core,C2-Lex-ALNS-Core,C2-Lex-ALNS-Core,2026080500,200,128,0.64,654.5681480713895,True,True,False,existing,algorithm/results/alns_core_comparison/comparison_runs.csv
e61a272884f48dc3,codex/stronger-uav-neighborhoods,7c380366f013,75b2d393cbca0de0ae06efbe6cb8aa2726c2101889246f540cf1d510b86f090d,neighborhood_ablation,formal_240s,equal_wall_clock_240s,A4 +cluster,A4,A4 +cluster,2026080501,200,129,0.645,653.3141707461824,True,True,False,existing,algorithm/results/neighborhood_ablation/ablation_runs.csv
f5aaf505ec5a4c3a,feature/adaptive-deadline-rejection-pool,d24a647ffb65,4736905c117dcf31fd1bb7d4710c98f12a8e87dd202bb26f555a75a59820ea20,adaptive_comparison,formal_240s,equal_wall_clock_240s,experiment4,experiment4,A2 + late_risk_destroy + rejection_pool + soft_deadline,2026080501,200,125,0.625,666.9661871762019,True,True,False,existing,results/adaptive_deadline_rejection/adaptive_runs.csv
faf6a0efda48b2b1,codex/alns-core-comparison,eb8e2d2fff15,d2e576702e5bb43436c8c1c4ae7e6dbfbcb085d3dd16296a2e8c396dfbac518f,core_comparison,formal_240s,equal_wall_clock_240s,C2-Lex-ALNS-Core,C2-Lex-ALNS-Core,C2-Lex-ALNS-Core,2026080501,200,128,0.64,653.696469227112,True,True,False,existing,algorithm/results/alns_core_comparison/comparison_runs.csv
021cd4635d6fc628,feature/adaptive-deadline-rejection-pool,d24a647ffb65,b65478b6255c7bbd8c4f7e62019e035ecf45be341dec21be44a6400c7d00350f,adaptive_on_time_treatment,new_formal_240s,equal_wall_clock_240s,experiment5,experiment5,A2 + late_risk_destroy + deferred sacrifice pool,2026080502,200,126,0.63,657.3771747944661,True,True,True,treatment,results/on_time_sacrifice/adaptive_runs.csv
0bf62c20ba5653ed,feature/adaptive-deadline-rejection-pool,d24a647ffb65,b65478b6255c7bbd8c4f7e62019e035ecf45be341dec21be44a6400c7d00350f,adaptive_on_time_treatment,new_formal_240s,equal_wall_clock_240s,experiment5,experiment5,A2 + late_risk_destroy + deferred sacrifice pool,2026080500,200,127,0.635,674.0613664614013,True,True,True,treatment,results/on_time_sacrifice/adaptive_runs.csv
31345759cdc74e80,feature/adaptive-deadline-rejection-pool,d24a647ffb65,b65478b6255c7bbd8c4f7e62019e035ecf45be341dec21be44a6400c7d00350f,adaptive_on_time_treatment,new_formal_240s,equal_wall_clock_240s,experiment5,experiment5,A2 + late_risk_destroy + deferred sacrifice pool,2026080501,200,128,0.64,669.5853170118361,True,True,True,treatment,results/on_time_sacrifice/adaptive_runs.csv
3252c5bb871426c6,codex/uav-alns-dispatch,a39f80593aa4,8169cf7513046505ad253ff1c88327704132805ce8a6754320bbee0719596db2,uav_on_time_treatment,new_formal_240s,equal_wall_clock_240s,halns_treatment,halns_treatment,C2-Lex-HALNS [halns_treatment],2026080502,200,131,0.655,656.5882326993509,True,True,True,treatment,algorithm/results/on_time_deferred_comparison/on_time_runs.csv
37b0cec09d31e71c,codex/stronger-uav-neighborhoods,7c380366f013,bad68a8dea72a84dd4fec16a76cebdfa84541aca72dba426c8e1089a31772c91,stronger_on_time_treatment,new_formal_240s,equal_wall_clock_240s,A7 +risk +on-time-distance +deferred,A7,A7 +risk +on-time-distance +deferred,2026080502,200,123,0.615,649.5075169481561,True,True,True,treatment,algorithm/results/on_time_sacrifice/ablation_runs.csv
382bd41f2cd30eee,codex/uav-alns-dispatch,a39f80593aa4,8169cf7513046505ad253ff1c88327704132805ce8a6754320bbee0719596db2,uav_on_time_treatment,new_formal_240s,equal_wall_clock_240s,halns_control,halns_control,C2-Lex-HALNS [halns_control],2026080502,200,130,0.65,654.1176355802041,True,True,True,control,algorithm/results/on_time_deferred_comparison/on_time_runs.csv
3c43581c5f63ba61,codex/stronger-uav-neighborhoods,7c380366f013,bad68a8dea72a84dd4fec16a76cebdfa84541aca72dba426c8e1089a31772c91,stronger_on_time_treatment,new_formal_240s,equal_wall_clock_240s,A7 +risk +on-time-distance +deferred,A7,A7 +risk +on-time-distance +deferred,2026080500,200,126,0.63,634.991110350223,True,True,True,treatment,algorithm/results/on_time_sacrifice/ablation_runs.csv
5192b44cfd97c37d,feature/capacity-aware-halns,42033730ef1a,d810b25cd61660e75d0fa245f022d35315f69eff9ea1d71bf69dafe04f8e8966,capacity_on_time_treatment,new_formal_240s,equal_wall_clock_240s,capacity_halns_punctuality,capacity_halns_punctuality,Capacity-aware HALNS punctuality-first sacrifice treatment,2026080500,200,131,0.655,678.9328715476602,True,True,True,treatment,algorithm/results/capacity_halns_punctuality_paired/capacity_halns_runs.csv
5d10cb4a9fbd632a,codex/uav-alns-dispatch,a39f80593aa4,8169cf7513046505ad253ff1c88327704132805ce8a6754320bbee0719596db2,uav_on_time_treatment,new_formal_240s,equal_wall_clock_240s,halns_control,halns_control,C2-Lex-HALNS [halns_control],2026080501,200,125,0.625,655.0446541531456,True,True,True,control,algorithm/results/on_time_deferred_comparison/on_time_runs.csv
655fa72beb74f5b8,codex/uav-alns-dispatch,a39f80593aa4,8169cf7513046505ad253ff1c88327704132805ce8a6754320bbee0719596db2,uav_on_time_treatment,new_formal_240s,equal_wall_clock_240s,halns_treatment,halns_treatment,C2-Lex-HALNS [halns_treatment],2026080501,200,125,0.625,668.9626546192634,True,True,True,treatment,algorithm/results/on_time_deferred_comparison/on_time_runs.csv
80d2055575cf60e9,feature/capacity-aware-halns,42033730ef1a,d810b25cd61660e75d0fa245f022d35315f69eff9ea1d71bf69dafe04f8e8966,capacity_on_time_treatment,new_formal_240s,equal_wall_clock_240s,capacity_halns_punctuality,capacity_halns_punctuality,Capacity-aware HALNS punctuality-first sacrifice treatment,2026080502,200,125,0.625,673.6668901141402,True,True,True,treatment,algorithm/results/capacity_halns_punctuality_paired/capacity_halns_runs.csv
a5311df9092065e4,codex/uav-alns-dispatch,a39f80593aa4,8169cf7513046505ad253ff1c88327704132805ce8a6754320bbee0719596db2,uav_on_time_treatment,new_formal_240s,equal_wall_clock_240s,halns_treatment,halns_treatment,C2-Lex-HALNS [halns_treatment],2026080500,200,128,0.64,671.4467756240534,True,True,True,treatment,algorithm/results/on_time_deferred_comparison/on_time_runs.csv
a83d56fce864be53,feature/capacity-aware-halns,42033730ef1a,d810b25cd61660e75d0fa245f022d35315f69eff9ea1d71bf69dafe04f8e8966,capacity_on_time_treatment,new_formal_240s,equal_wall_clock_240s,capacity_halns_punctuality,capacity_halns_punctuality,Capacity-aware HALNS punctuality-first sacrifice treatment,2026080501,200,129,0.645,659.0597280018568,True,True,True,treatment,algorithm/results/capacity_halns_punctuality_paired/capacity_halns_runs.csv
ada94b8a80b47ddd,codex/alns-core-comparison,eb8e2d2fff15,da8bd77ad3a9ef4d7aa8de6f5ecb461636c4191619e8f538424a6f9ba0232b3b,core_on_time_treatment,new_formal_240s,equal_wall_clock_240s,C2-Lex-ALNS-Core,core_treatment,C2-Lex-ALNS-Core [core_treatment],2026080501,200,127,0.635,648.5627871967832,True,True,True,treatment,algorithm/results/on_time_sacrifice_core/comparison_runs.csv
b6af08f01e14d74c,codex/alns-core-comparison,eb8e2d2fff15,da8bd77ad3a9ef4d7aa8de6f5ecb461636c4191619e8f538424a6f9ba0232b3b,core_on_time_treatment,new_formal_240s,equal_wall_clock_240s,C2-Lex-ALNS-Core,core_treatment,C2-Lex-ALNS-Core [core_treatment],2026080500,200,126,0.63,674.8010875315333,True,True,True,treatment,algorithm/results/on_time_sacrifice_core/comparison_runs.csv
c8c5c45368f14937,codex/alns-core-comparison,eb8e2d2fff15,da8bd77ad3a9ef4d7aa8de6f5ecb461636c4191619e8f538424a6f9ba0232b3b,core_on_time_treatment,new_formal_240s,equal_wall_clock_240s,C2-Lex-ALNS-Core,core_treatment,C2-Lex-ALNS-Core [core_treatment],2026080502,200,131,0.655,645.0859229285097,True,True,True,treatment,algorithm/results/on_time_sacrifice_core/comparison_runs.csv
c9bed7a32d0d7884,codex/uav-alns-dispatch,a39f80593aa4,8169cf7513046505ad253ff1c88327704132805ce8a6754320bbee0719596db2,uav_on_time_treatment,new_formal_240s,equal_wall_clock_240s,halns_control,halns_control,C2-Lex-HALNS [halns_control],2026080500,200,131,0.655,662.2196127257963,True,True,True,control,algorithm/results/on_time_deferred_comparison/on_time_runs.csv
f81f6011acc5acc0,codex/stronger-uav-neighborhoods,7c380366f013,bad68a8dea72a84dd4fec16a76cebdfa84541aca72dba426c8e1089a31772c91,stronger_on_time_treatment,new_formal_240s,equal_wall_clock_240s,A7 +risk +on-time-distance +deferred,A7,A7 +risk +on-time-distance +deferred,2026080501,200,127,0.635,662.8018843501337,True,True,True,treatment,algorithm/results/on_time_sacrifice/ablation_runs.csv
8e558727ca190dee,codex/uav-alns-dispatch,a39f80593aa4,9955a953cbf49ef167dfc6c1d61a2f1d8367b59abde32fe864318a245acbe2cd,uav_benchmark,over_budget_extended,fleet_n200,C2-Lex-HALNS-extended,C2-Lex-HALNS-extended,C2-Lex-HALNS-extended,2026080500,200,133,0.665,641.6359474952523,True,True,False,existing,algorithm/results/benchmark_runs.csv
00a86176caa7a85f,codex/uav-alns-dispatch,a39f80593aa4,9955a953cbf49ef167dfc6c1d61a2f1d8367b59abde32fe864318a245acbe2cd,uav_benchmark,single_drone_n25,single_n25,Regret-2,Regret-2,Regret-2,deterministic,25,7,0.28,126.28216472302651,True,True,False,existing,algorithm/results/benchmark_runs.csv
2d5a8c2a0c6c30cb,codex/uav-alns-dispatch,a39f80593aa4,9955a953cbf49ef167dfc6c1d61a2f1d8367b59abde32fe864318a245acbe2cd,uav_benchmark,single_drone_n25,single_n25,C2-Lex-ALNS,C2-Lex-ALNS,C2-Lex-ALNS,2026080502,25,11,0.44,101.87297236663935,True,True,False,existing,algorithm/results/benchmark_runs.csv
3f19a496ba69e50e,codex/uav-alns-dispatch,a39f80593aa4,9955a953cbf49ef167dfc6c1d61a2f1d8367b59abde32fe864318a245acbe2cd,uav_benchmark,single_drone_n25,single_n25,C2-Lex-ALNS,C2-Lex-ALNS,C2-Lex-ALNS,2026080503,25,11,0.44,97.73242258720462,True,True,False,existing,algorithm/results/benchmark_runs.csv
6fad49a5783ffcd3,codex/uav-alns-dispatch,a39f80593aa4,9955a953cbf49ef167dfc6c1d61a2f1d8367b59abde32fe864318a245acbe2cd,uav_benchmark,single_drone_n25,single_n25,Greedy-full-position,Greedy-full-position,Greedy-full-position,deterministic,25,10,0.4,117.66601284564837,True,True,False,existing,algorithm/results/benchmark_runs.csv
83138d0589651268,codex/uav-alns-dispatch,a39f80593aa4,9955a953cbf49ef167dfc6c1d61a2f1d8367b59abde32fe864318a245acbe2cd,uav_benchmark,single_drone_n25,single_n25,C2-Lex-HALNS,C2-Lex-HALNS,C2-Lex-HALNS,2026080504,25,11,0.44,103.9875461469365,True,True,False,existing,algorithm/results/benchmark_runs.csv
87a0e18a14e9b7d1,codex/uav-alns-dispatch,a39f80593aa4,9955a953cbf49ef167dfc6c1d61a2f1d8367b59abde32fe864318a245acbe2cd,uav_benchmark,single_drone_n25,single_n25,C2-Lex-ALNS,C2-Lex-ALNS,C2-Lex-ALNS,2026080501,25,12,0.48,99.44722220981777,True,True,False,existing,algorithm/results/benchmark_runs.csv
9156750024022aff,codex/uav-alns-dispatch,a39f80593aa4,9955a953cbf49ef167dfc6c1d61a2f1d8367b59abde32fe864318a245acbe2cd,uav_benchmark,single_drone_n25,single_n25,C2-Lex-ALNS,C2-Lex-ALNS,C2-Lex-ALNS,2026080500,25,11,0.44,97.49124550599691,True,True,False,existing,algorithm/results/benchmark_runs.csv
9b35a2f7a83f2bb1,codex/uav-alns-dispatch,a39f80593aa4,9955a953cbf49ef167dfc6c1d61a2f1d8367b59abde32fe864318a245acbe2cd,uav_benchmark,single_drone_n25,single_n25,EDD-adjacent,EDD-adjacent,EDD-adjacent,deterministic,25,4,0.16,197.3274308131022,True,True,False,existing,algorithm/results/benchmark_runs.csv
c2b7c74462cdf845,codex/uav-alns-dispatch,a39f80593aa4,9955a953cbf49ef167dfc6c1d61a2f1d8367b59abde32fe864318a245acbe2cd,uav_benchmark,single_drone_n25,single_n25,Nearest-adjacent,Nearest-adjacent,Nearest-adjacent,deterministic,25,8,0.32,152.76277387220406,True,True,False,existing,algorithm/results/benchmark_runs.csv
c8a228ad61f252b5,codex/uav-alns-dispatch,a39f80593aa4,9955a953cbf49ef167dfc6c1d61a2f1d8367b59abde32fe864318a245acbe2cd,uav_benchmark,single_drone_n25,single_n25,C2-Lex-ALNS,C2-Lex-ALNS,C2-Lex-ALNS,2026080504,25,11,0.44,103.9875461469365,True,True,False,existing,algorithm/results/benchmark_runs.csv
df76e73be97e9390,codex/uav-alns-dispatch,a39f80593aa4,9955a953cbf49ef167dfc6c1d61a2f1d8367b59abde32fe864318a245acbe2cd,uav_benchmark,single_drone_n25,single_n25,C2-Lex-HALNS,C2-Lex-HALNS,C2-Lex-HALNS,2026080500,25,11,0.44,97.49124550599691,True,True,False,existing,algorithm/results/benchmark_runs.csv
dfc58cac06abcb1b,codex/uav-alns-dispatch,a39f80593aa4,9955a953cbf49ef167dfc6c1d61a2f1d8367b59abde32fe864318a245acbe2cd,uav_benchmark,single_drone_n25,single_n25,C2-Lex-HALNS,C2-Lex-HALNS,C2-Lex-HALNS,2026080502,25,11,0.44,101.87297236663935,True,True,False,existing,algorithm/results/benchmark_runs.csv
e4e891d314b83a0a,codex/uav-alns-dispatch,a39f80593aa4,9955a953cbf49ef167dfc6c1d61a2f1d8367b59abde32fe864318a245acbe2cd,uav_benchmark,single_drone_n25,single_n25,C2-Lex-HALNS,C2-Lex-HALNS,C2-Lex-HALNS,2026080501,25,12,0.48,99.44722220981777,True,True,False,existing,algorithm/results/benchmark_runs.csv
febb8cac9da26fee,codex/uav-alns-dispatch,a39f80593aa4,9955a953cbf49ef167dfc6c1d61a2f1d8367b59abde32fe864318a245acbe2cd,uav_benchmark,single_drone_n25,single_n25,C2-Lex-HALNS,C2-Lex-HALNS,C2-Lex-HALNS,2026080503,25,11,0.44,97.73242258720462,True,True,False,existing,algorithm/results/benchmark_runs.csv
23d50de662d2bc05,codex/uav-alns-dispatch,a39f80593aa4,9955a953cbf49ef167dfc6c1d61a2f1d8367b59abde32fe864318a245acbe2cd,uav_benchmark,small_exact,exact_n8,C2-Lex-HALNS,C2-Lex-HALNS,C2-Lex-HALNS,2026080500,8,7,0.875,46.40393117721494,True,True,False,existing,algorithm/results/benchmark_runs.csv
2d1bc7e0389ae761,codex/uav-alns-dispatch,a39f80593aa4,9955a953cbf49ef167dfc6c1d61a2f1d8367b59abde32fe864318a245acbe2cd,uav_benchmark,small_exact,exact_n12,C2-Lex-HALNS,C2-Lex-HALNS,C2-Lex-HALNS,2026080500,12,9,0.75,64.18490207787289,True,True,False,existing,algorithm/results/benchmark_runs.csv
34cdfb5d1445d0fb,codex/uav-alns-dispatch,a39f80593aa4,9955a953cbf49ef167dfc6c1d61a2f1d8367b59abde32fe864318a245acbe2cd,uav_benchmark,small_exact,exact_n5,Pareto-DP,Pareto-DP,Pareto-DP,deterministic,5,5,1.0,28.9529061994293,True,True,False,existing,algorithm/results/benchmark_runs.csv
3d2ce6373422fc2a,codex/uav-alns-dispatch,a39f80593aa4,9955a953cbf49ef167dfc6c1d61a2f1d8367b59abde32fe864318a245acbe2cd,uav_benchmark,small_exact,exact_n8,Pareto-DP,Pareto-DP,Pareto-DP,deterministic,8,7,0.875,46.40393117721494,True,True,False,existing,algorithm/results/benchmark_runs.csv
55ec5ab2af49129f,codex/uav-alns-dispatch,a39f80593aa4,9955a953cbf49ef167dfc6c1d61a2f1d8367b59abde32fe864318a245acbe2cd,uav_benchmark,small_exact,exact_n8,Regret-2,Regret-2,Regret-2,deterministic,8,5,0.625,59.903063953196025,True,True,False,existing,algorithm/results/benchmark_runs.csv
6a854702024189f2,codex/uav-alns-dispatch,a39f80593aa4,9955a953cbf49ef167dfc6c1d61a2f1d8367b59abde32fe864318a245acbe2cd,uav_benchmark,small_exact,exact_n5,Regret-2,Regret-2,Regret-2,deterministic,5,4,0.8,33.27483885187293,True,True,False,existing,algorithm/results/benchmark_runs.csv
8721c2bb4db32637,codex/uav-alns-dispatch,a39f80593aa4,9955a953cbf49ef167dfc6c1d61a2f1d8367b59abde32fe864318a245acbe2cd,uav_benchmark,small_exact,exact_n10,C2-Lex-HALNS,C2-Lex-HALNS,C2-Lex-HALNS,2026080500,10,8,0.8,54.645870364663075,True,True,False,existing,algorithm/results/benchmark_runs.csv
9cc53b660c1f024f,codex/uav-alns-dispatch,a39f80593aa4,9955a953cbf49ef167dfc6c1d61a2f1d8367b59abde32fe864318a245acbe2cd,uav_benchmark,small_exact,exact_n12,Pareto-DP,Pareto-DP,Pareto-DP,deterministic,12,9,0.75,62.41057960612646,True,True,False,existing,algorithm/results/benchmark_runs.csv
c5e1829f80cd5f23,codex/uav-alns-dispatch,a39f80593aa4,9955a953cbf49ef167dfc6c1d61a2f1d8367b59abde32fe864318a245acbe2cd,uav_benchmark,small_exact,exact_n10,Pareto-DP,Pareto-DP,Pareto-DP,deterministic,10,8,0.8,54.645870364663075,True,True,False,existing,algorithm/results/benchmark_runs.csv
d8592a3d7766ec59,codex/uav-alns-dispatch,a39f80593aa4,9955a953cbf49ef167dfc6c1d61a2f1d8367b59abde32fe864318a245acbe2cd,uav_benchmark,small_exact,exact_n10,Regret-2,Regret-2,Regret-2,deterministic,10,7,0.7,48.40031812367463,True,True,False,existing,algorithm/results/benchmark_runs.csv
e74e4c445ce4b0bb,codex/uav-alns-dispatch,a39f80593aa4,9955a953cbf49ef167dfc6c1d61a2f1d8367b59abde32fe864318a245acbe2cd,uav_benchmark,small_exact,exact_n5,C2-Lex-HALNS,C2-Lex-HALNS,C2-Lex-HALNS,2026080500,5,5,1.0,28.9529061994293,True,True,False,existing,algorithm/results/benchmark_runs.csv
eee4adc894e9e5de,codex/uav-alns-dispatch,a39f80593aa4,9955a953cbf49ef167dfc6c1d61a2f1d8367b59abde32fe864318a245acbe2cd,uav_benchmark,small_exact,exact_n12,Regret-2,Regret-2,Regret-2,deterministic,12,6,0.5,62.852801995107754,True,True,False,existing,algorithm/results/benchmark_runs.csv
